time_index	left_time_boundary	right_time_boundary	lambda
0	0	6.76358e-07	4.64271
1	6.76358e-07	1.6713e-06	4.64271
2	1.6713e-06	3.13487e-06	58405.6
3	3.13487e-06	5.28782e-06	29454.9
4	5.28782e-06	8.45484e-06	16642.7
5	8.45484e-06	1.31136e-05	15149.2
6	1.31136e-05	1.99667e-05	10950.4
7	1.99667e-05	3.00479e-05	7194.85
8	3.00479e-05	4.48774e-05	5321.35
9	4.48774e-05	6.66919e-05	4612.11
10	6.66919e-05	9.87815e-05	4316.12
11	9.87815e-05	0.000145986	3992.42
12	0.000145986	0.000215425	3508.63
13	0.000215425	0.000317571	2951.65
14	0.000317571	0.00046783	2455.26
15	0.00046783	0.000688863	2083.39
16	0.000688863	0.00101401	1935.87
17	0.00101401	0.0014923	3779.26
18	0.0014923	0.00219589	25.3139
19	0.00219589	inf	25.3139
