time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.55086e-06	5108.23
1	1.55086e-06	3.8322e-06	5108.23
2	3.8322e-06	7.1881e-06	4003.21
3	7.1881e-06	1.21247e-05	985.357
4	1.21247e-05	1.93865e-05	1560.59
5	1.93865e-05	3.00689e-05	2590.52
6	3.00689e-05	4.57828e-05	2059.04
7	4.57828e-05	6.88983e-05	1456.25
8	6.88983e-05	0.000102902	1394.78
9	0.000102902	0.000152921	1721.69
10	0.000152921	0.000226501	2217.58
11	0.000226501	0.000334739	2698.47
12	0.000334739	0.000493959	2812.21
13	0.000493959	0.000728174	2254.33
14	0.000728174	0.00107271	1519.03
15	0.00107271	0.00157953	974.3
16	0.00157953	0.00232507	726.934
17	0.00232507	0.00342178	1695.64
18	0.00342178	0.00503506	76.161
19	0.00503506	inf	76.161
