time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.60199e-06	3984.71
1	1.60199e-06	3.95856e-06	3984.71
2	3.95856e-06	7.42512e-06	3998.71
3	7.42512e-06	1.25245e-05	1077.27
4	1.25245e-05	2.00258e-05	1401.01
5	2.00258e-05	3.10603e-05	2123.92
6	3.10603e-05	4.72924e-05	1569.05
7	4.72924e-05	7.11701e-05	1208.33
8	7.11701e-05	0.000106295	1377.86
9	0.000106295	0.000157964	1855.48
10	0.000157964	0.00023397	2392.84
11	0.00023397	0.000345776	2695.59
12	0.000345776	0.000510246	2583.5
13	0.000510246	0.000752184	2068.06
14	0.000752184	0.00110808	1408.53
15	0.00110808	0.00163161	948.28
16	0.00163161	0.00240174	845.689
17	0.00240174	0.00353461	2034.39
18	0.00353461	0.00520108	33.0583
19	0.00520108	inf	33.0583
