time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.93512e-07	3.16074
1	9.93512e-07	2.45499e-06	3.16074
2	2.45499e-06	4.60485e-06	40947.6
3	4.60485e-06	7.76735e-06	10614.5
4	7.76735e-06	1.24194e-05	6438.81
5	1.24194e-05	1.92628e-05	5561.46
6	1.92628e-05	2.93294e-05	5021.23
7	2.93294e-05	4.41377e-05	4288.43
8	4.41377e-05	6.5921e-05	3468.42
9	6.5921e-05	9.79647e-05	2843.39
10	9.79647e-05	0.000145102	2637.55
11	0.000145102	0.000214441	2716.9
12	0.000214441	0.000316441	2779.73
13	0.000316441	0.000466484	2526.83
14	0.000466484	0.000687201	1976.97
15	0.000687201	0.00101188	1478.65
16	0.00101188	0.00148949	1353.7
17	0.00148949	0.00219207	3255.9
18	0.00219207	0.00322557	11.1344
19	0.00322557	inf	11.1344
