time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.94131e-07	17.5447
1	9.94131e-07	2.45652e-06	17.5447
2	2.45652e-06	4.60772e-06	77704.8
3	4.60772e-06	7.77218e-06	13355.7
4	7.77218e-06	1.24272e-05	6801.69
5	1.24272e-05	1.92748e-05	5499.36
6	1.92748e-05	2.93477e-05	4862.35
7	2.93477e-05	4.41652e-05	4178.78
8	4.41652e-05	6.59621e-05	3725.25
9	6.59621e-05	9.80257e-05	3351.13
10	9.80257e-05	0.000145192	2901.61
11	0.000145192	0.000214575	2605.18
12	0.000214575	0.000316638	2456.8
13	0.000316638	0.000466775	2328.76
14	0.000466775	0.000687629	2060.35
15	0.000687629	0.00101251	1514.48
16	0.00101251	0.00149042	1055.78
17	0.00149042	0.00219343	927.771
18	0.00219343	0.00322758	131.134
19	0.00322758	inf	131.134
