time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.90128e-05	7778.4
1	1.90128e-05	4.34468e-05	7778.4
2	4.34468e-05	7.48479e-05	75.249
3	7.48479e-05	0.000115202	1147.97
4	0.000115202	0.000167064	2280.49
5	0.000167064	0.000233712	1352.59
6	0.000233712	0.000319364	756.583
7	0.000319364	0.000429439	603.194
8	0.000429439	0.0005709	755.964
9	0.0005709	0.000752697	885.613
10	0.000752697	0.00098633	927.599
11	0.00098633	0.00128658	1019.4
12	0.00128658	0.00167244	904.326
13	0.00167244	0.00216833	538.234
14	0.00216833	0.00280561	250.493
15	0.00280561	0.0036246	116.637
16	0.0036246	0.00467711	116.736
17	0.00467711	0.00602973	1967.67
18	0.00602973	0.00776804	53.6572
19	0.00776804	inf	53.6572
