time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.44102e-06	2.17911
1	1.44102e-06	3.56079e-06	2.17911
2	3.56079e-06	6.67902e-06	2.17918
3	6.67902e-06	1.1266e-05	2792.36
4	1.1266e-05	1.80135e-05	3101.76
5	1.80135e-05	2.79393e-05	1523.09
6	2.79393e-05	4.25403e-05	835.587
7	4.25403e-05	6.40187e-05	666.569
8	6.40187e-05	9.56138e-05	777.655
9	9.56138e-05	0.000142091	1068.83
10	0.000142091	0.00021046	1567.7
11	0.00021046	0.000311032	2172.51
12	0.000311032	0.000458975	2736.11
13	0.000458975	0.000676603	2909.83
14	0.000676603	0.000996738	2647.65
15	0.000996738	0.00146766	2096.19
16	0.00146766	0.0021604	1541.97
17	0.0021604	0.00317944	2301.9
18	0.00317944	0.00467846	479238
19	0.00467846	inf	479238
