time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.92076e-05	7526.09
1	1.92076e-05	4.3892e-05	7526.09
2	4.3892e-05	7.56147e-05	69.6752
3	7.56147e-05	0.000116383	1205.82
4	0.000116383	0.000168775	2251.94
5	0.000168775	0.000236107	1263.77
6	0.000236107	0.000322637	714.622
7	0.000322637	0.000433839	632.501
8	0.000433839	0.00057675	797.313
9	0.00057675	0.000760409	903.42
10	0.000760409	0.000996436	935.049
11	0.000996436	0.00129976	1000.93
12	0.00129976	0.00168958	861.439
13	0.00168958	0.00219054	495.423
14	0.00219054	0.00283435	220.01
15	0.00283435	0.00366174	108.576
16	0.00366174	0.00472503	118.329
17	0.00472503	0.00609151	1918.25
18	0.00609151	0.00784763	43.0348
19	0.00784763	inf	43.0348
