time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.97607e-05	5574.85
1	1.97607e-05	4.5156e-05	5574.85
2	4.5156e-05	7.77923e-05	446.136
3	7.77923e-05	0.000119734	1015.79
4	0.000119734	0.000173636	2169.36
5	0.000173636	0.000242906	1375.61
6	0.000242906	0.000331928	652.178
7	0.000331928	0.000446333	541.52
8	0.000446333	0.000593359	776.976
9	0.000593359	0.000782307	883.572
10	0.000782307	0.00102513	896.953
11	0.00102513	0.00133719	1034.95
12	0.00133719	0.00173823	906.136
13	0.00173823	0.00225363	543.452
14	0.00225363	0.00291598	216.143
15	0.00291598	0.00376718	77.5512
16	0.00376718	0.0048611	76.4923
17	0.0048611	0.00626694	2408.27
18	0.00626694	0.00807362	10.6809
19	0.00807362	inf	10.6809
