time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.48425e-06	2.11564
1	1.48425e-06	3.66761e-06	2.11564
2	3.66761e-06	6.87939e-06	5874.61
3	6.87939e-06	1.1604e-05	1037.28
4	1.1604e-05	1.85539e-05	1636.96
5	1.85539e-05	2.87775e-05	870.253
6	2.87775e-05	4.38165e-05	554.688
7	4.38165e-05	6.59392e-05	702.896
8	6.59392e-05	9.84822e-05	972.069
9	9.84822e-05	0.000146354	1358.79
10	0.000146354	0.000216773	1945.54
11	0.000216773	0.000320362	2555.57
12	0.000320362	0.000472744	2895.51
13	0.000472744	0.000696901	2726.23
14	0.000696901	0.00102664	2235.16
15	0.00102664	0.00151169	1697.17
16	0.00151169	0.00222521	1447.58
17	0.00222521	0.00327482	2495.89
18	0.00327482	0.00481881	85.1316
19	0.00481881	inf	85.1316
