time_index	left_time_boundary	right_time_boundary	lambda
0	0	6.42613e-07	4.88652
1	6.42613e-07	1.58791e-06	4.88652
2	1.58791e-06	2.97846e-06	31317.2
3	2.97846e-06	5.02399e-06	48696.5
4	5.02399e-06	8.03301e-06	17891.4
5	8.03301e-06	1.24593e-05	13347.4
6	1.24593e-05	1.89706e-05	11277.3
7	1.89706e-05	2.85487e-05	8028.62
8	2.85487e-05	4.26383e-05	5905.89
9	4.26383e-05	6.33645e-05	5140.71
10	6.33645e-05	9.38531e-05	4733.82
11	9.38531e-05	0.000138702	4298.44
12	0.000138702	0.000204677	3733.67
13	0.000204677	0.000301726	2992.48
14	0.000301726	0.000444488	2289.82
15	0.000444488	0.000654494	1892.75
16	0.000654494	0.000963417	1900.9
17	0.000963417	0.00141785	4440.02
18	0.00141785	0.00208633	34.8062
19	0.00208633	inf	34.8062
