time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.64582e-06	4602.97
1	1.64582e-06	4.06686e-06	4602.97
2	4.06686e-06	7.62826e-06	3941.54
3	7.62826e-06	1.28672e-05	1006.68
4	1.28672e-05	2.05737e-05	1198.37
5	2.05737e-05	3.19101e-05	2773.02
6	3.19101e-05	4.85863e-05	1386.6
7	4.85863e-05	7.31173e-05	849.232
8	7.31173e-05	0.000109203	1205.56
9	0.000109203	0.000162285	1864.58
10	0.000162285	0.000240371	2378.21
11	0.000240371	0.000355237	2553.89
12	0.000355237	0.000524206	2449.26
13	0.000524206	0.000772764	1996.36
14	0.000772764	0.0011384	1394.17
15	0.0011384	0.00167625	1011.93
16	0.00167625	0.00246745	950.163
17	0.00246745	0.00363131	1617.73
18	0.00363131	0.00534338	53.3479
19	0.00534338	inf	53.3479
