time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.24404e-07	12896
1	9.24404e-07	2.28422e-06	12896
2	2.28422e-06	4.28454e-06	33244.9
3	4.28454e-06	7.22705e-06	9925.95
4	7.22705e-06	1.15555e-05	8778.19
5	1.15555e-05	1.79228e-05	9554.21
6	1.79228e-05	2.72893e-05	8191.51
7	2.72893e-05	4.10675e-05	5408.23
8	4.10675e-05	6.13355e-05	3505.77
9	6.13355e-05	9.11502e-05	2779.05
10	9.11502e-05	0.000135008	2671.64
11	0.000135008	0.000199524	2722.07
12	0.000199524	0.000294429	2668.36
13	0.000294429	0.000434035	2438.27
14	0.000434035	0.000639399	2068.07
15	0.000639399	0.000941494	1696.44
16	0.000941494	0.00138588	1551.77
17	0.00138588	0.00203959	2533.86
18	0.00203959	0.0030012	52.8434
19	0.0030012	inf	52.8434
