time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.85273e-06	1.10079
1	2.85273e-06	7.04914e-06	1.10079
2	7.04914e-06	1.32222e-05	423.581
3	1.32222e-05	2.23028e-05	456.541
4	2.23028e-05	3.56606e-05	340.886
5	3.56606e-05	5.53102e-05	701.774
6	5.53102e-05	8.42152e-05	673.108
7	8.42152e-05	0.000126735	478.855
8	0.000126735	0.000189283	409.866
9	0.000189283	0.000281291	467.468
10	0.000281291	0.000416638	620.126
11	0.000416638	0.000615736	902.515
12	0.000615736	0.000908613	1313.99
13	0.000908613	0.00133944	1641.47
14	0.00133944	0.0019732	1746.92
15	0.0019732	0.00290547	1712.07
16	0.00290547	0.00427686	1599.3
17	0.00427686	0.0062942	1556
18	0.0062942	0.00926174	241320
19	0.00926174	inf	241320
