time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.66506e-06	314.605
1	2.66506e-06	6.58541e-06	314.605
2	6.58541e-06	1.23523e-05	1142.75
3	1.23523e-05	2.08356e-05	769.741
4	2.08356e-05	3.33146e-05	1113.73
5	3.33146e-05	5.16716e-05	1076.01
6	5.16716e-05	7.8675e-05	1039.5
7	7.8675e-05	0.000118398	1161.98
8	0.000118398	0.00017683	1357.32
9	0.00017683	0.000262786	1374.69
10	0.000262786	0.000389229	1238.2
11	0.000389229	0.000575229	1163.51
12	0.000575229	0.000848838	1235.84
13	0.000848838	0.00125132	1351.97
14	0.00125132	0.00184339	1061.47
15	0.00184339	0.00271433	616.838
16	0.00271433	0.0039955	527.436
17	0.0039955	0.00588012	823.987
18	0.00588012	0.00865245	622.847
19	0.00865245	inf	622.847
