time_index	left_time_boundary	right_time_boundary	lambda
0	0	6.96661e-07	18507
1	6.96661e-07	1.72146e-06	18507
2	1.72146e-06	3.22897e-06	35199.2
3	3.22897e-06	5.44654e-06	20004.2
4	5.44654e-06	8.70864e-06	17662.4
5	8.70864e-06	1.35073e-05	13425.4
6	1.35073e-05	2.05661e-05	9848.68
7	2.05661e-05	3.09498e-05	7331.03
8	3.09498e-05	4.62245e-05	5684.19
9	4.62245e-05	6.86939e-05	4739.99
10	6.86939e-05	0.000101747	4283.91
11	0.000101747	0.000150368	4052.08
12	0.000150368	0.000221891	3747.9
13	0.000221891	0.000327104	3202.75
14	0.000327104	0.000481873	2580.06
15	0.000481873	0.000709541	2022.14
16	0.000709541	0.00104445	1459.14
17	0.00104445	0.0015371	884.672
18	0.0015371	0.0022618	444.911
19	0.0022618	inf	444.911
