time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.79521e-06	5306.7
1	1.79521e-06	4.43601e-06	5306.7
2	4.43601e-06	8.32067e-06	5424.64
3	8.32067e-06	1.40351e-05	3160.77
4	1.40351e-05	2.24411e-05	2997.2
5	2.24411e-05	3.48066e-05	2440.77
6	3.48066e-05	5.29964e-05	2072.11
7	5.29964e-05	7.9754e-05	1899.28
8	7.9754e-05	0.000119115	1820.22
9	0.000119115	0.000177016	1797.42
10	0.000177016	0.000262189	1829.01
11	0.000262189	0.000387481	1879.88
12	0.000387481	0.000571787	1861.27
13	0.000571787	0.000842906	1644.75
14	0.000842906	0.00124173	1257.6
15	0.00124173	0.0018284	902.752
16	0.0018284	0.00269141	688.131
17	0.00269141	0.00396092	667.493
18	0.00396092	0.00582839	862.884
19	0.00582839	inf	862.884
