time_index	left_time_boundary	right_time_boundary	lambda
0	0	6.9906e-07	13819.6
1	6.9906e-07	1.72739e-06	13819.6
2	1.72739e-06	3.24009e-06	32923.7
3	3.24009e-06	5.4653e-06	21456.2
4	5.4653e-06	8.73863e-06	17645.2
5	8.73863e-06	1.35538e-05	13208.9
6	1.35538e-05	2.06369e-05	9536.47
7	2.06369e-05	3.10564e-05	7192.95
8	3.10564e-05	4.63837e-05	5661.73
9	4.63837e-05	6.89304e-05	4707.28
10	6.89304e-05	0.000102097	4209.97
11	0.000102097	0.000150886	3982.02
12	0.000150886	0.000222655	3755.92
13	0.000222655	0.00032823	3299.03
14	0.00032823	0.000483532	2658.7
15	0.000483532	0.000711985	2010.55
16	0.000711985	0.00104804	1344
17	0.00104804	0.00154239	764.356
18	0.00154239	0.00226959	541.839
19	0.00226959	inf	541.839
