time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.63512e-07	25047
1	8.63512e-07	2.13376e-06	25047
2	2.13376e-06	4.00231e-06	19974.8
3	4.00231e-06	6.751e-06	10130.6
4	6.751e-06	1.07944e-05	8458.99
5	1.07944e-05	1.67423e-05	4412.19
6	1.67423e-05	2.54917e-05	2987.46
7	2.54917e-05	3.83623e-05	3446.19
8	3.83623e-05	5.72953e-05	4832.74
9	5.72953e-05	8.51461e-05	6286.8
10	8.51461e-05	0.000126115	6625.06
11	0.000126115	0.000186382	5412.84
12	0.000186382	0.000275035	3721.57
13	0.000275035	0.000405445	2416.04
14	0.000405445	0.000597282	1631.53
15	0.000597282	0.000879477	1256.33
16	0.000879477	0.00129459	1192.68
17	0.00129459	0.00190524	1992.63
18	0.00190524	0.00280351	120.851
19	0.00280351	inf	120.851
