time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.6346e-06	668.925
1	1.6346e-06	4.03914e-06	668.925
2	4.03914e-06	7.57625e-06	1838.61
3	7.57625e-06	1.27794e-05	1781.91
4	1.27794e-05	2.04334e-05	2179.01
5	2.04334e-05	3.16926e-05	2496.39
6	3.16926e-05	4.8255e-05	2905.25
7	4.8255e-05	7.26187e-05	3216.55
8	7.26187e-05	0.000108458	3374.06
9	0.000108458	0.000161179	3284.45
10	0.000161179	0.000238732	2992.82
11	0.000238732	0.000352815	2561.52
12	0.000352815	0.000520632	1992.79
13	0.000520632	0.000767495	1351.41
14	0.000767495	0.00113064	867.984
15	0.00113064	0.00166482	666.078
16	0.00166482	0.00245062	761.058
17	0.00245062	0.00360655	1058.97
18	0.00360655	0.00530695	596.733
19	0.00530695	inf	596.733
