time_index	left_time_boundary	right_time_boundary	lambda
0	0	3.85306e-06	630.427
1	3.85306e-06	9.52099e-06	630.427
2	9.52099e-06	1.78586e-05	1791.19
3	1.78586e-05	3.01235e-05	860.979
4	3.01235e-05	4.81653e-05	862.05
5	4.81653e-05	7.47053e-05	867.437
6	7.47053e-05	0.000113746	614.273
7	0.000113746	0.000171176	463.574
8	0.000171176	0.000255656	505.931
9	0.000255656	0.000379929	648.502
10	0.000379929	0.000562736	781.64
11	0.000562736	0.000831649	846.921
12	0.000831649	0.00122723	843.458
13	0.00122723	0.00180913	818.532
14	0.00180913	0.00266512	847.966
15	0.00266512	0.0039243	920.017
16	0.0039243	0.00577658	943.078
17	0.00577658	0.00850132	886.93
18	0.00850132	0.0125095	3303.19
19	0.0125095	inf	3303.19
