time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.76061e-06	6423.54
1	1.76061e-06	4.3505e-06	6423.54
2	4.3505e-06	8.16028e-06	6058.1
3	8.16028e-06	1.37645e-05	3243.11
4	1.37645e-05	2.20085e-05	2783.57
5	2.20085e-05	3.41356e-05	2554.19
6	3.41356e-05	5.19748e-05	2300.4
7	5.19748e-05	7.82166e-05	2122.14
8	7.82166e-05	0.000116819	1977.13
9	0.000116819	0.000173604	1875.95
10	0.000173604	0.000257135	1859.53
11	0.000257135	0.000380012	1892.01
12	0.000380012	0.000560766	1860.59
13	0.000560766	0.000826658	1651.3
14	0.000826658	0.00121779	1282.41
15	0.00121779	0.00179316	912.578
16	0.00179316	0.00263953	689.178
17	0.00263953	0.00388457	650.343
18	0.00388457	0.00571604	648.128
19	0.00571604	inf	648.128
