time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.36402e-07	13.2834
1	2.36402e-07	5.84155e-07	13.2834
2	5.84155e-07	1.09571e-06	5677.12
3	1.09571e-06	1.84821e-06	44350.3
4	1.84821e-06	2.95515e-06	42698.7
5	2.95515e-06	4.5835e-06	36905.9
6	4.5835e-06	6.97882e-06	35310.3
7	6.97882e-06	1.05024e-05	33923.3
8	1.05024e-05	1.56856e-05	31962.2
9	1.56856e-05	2.33103e-05	30250.4
10	2.33103e-05	3.45263e-05	30299.1
11	3.45263e-05	5.10253e-05	33092.3
12	5.10253e-05	7.52957e-05	34568.7
13	7.52957e-05	0.000110998	10190.3
14	0.000110998	0.000163517	1277.01
15	0.000163517	0.000240773	585.265
16	0.000240773	0.000354418	843.966
17	0.000354418	0.000521593	3179.77
18	0.000521593	0.000767511	505.976
19	0.000767511	inf	505.976
