time_index	left_time_boundary	right_time_boundary	lambda
0	0	3.92805e-06	326.595
1	3.92805e-06	9.7063e-06	326.595
2	9.7063e-06	1.82062e-05	1890.68
3	1.82062e-05	3.07098e-05	691.977
4	3.07098e-05	4.91028e-05	904.067
5	4.91028e-05	7.61592e-05	868.322
6	7.61592e-05	0.00011596	550.774
7	0.00011596	0.000174507	471.449
8	0.000174507	0.000260632	521.345
9	0.000260632	0.000387323	638.249
10	0.000387323	0.000573688	764.263
11	0.000573688	0.000847836	833.562
12	0.000847836	0.00125111	826.527
13	0.00125111	0.00184434	799.519
14	0.00184434	0.00271699	830.418
15	0.00271699	0.00400068	884.183
16	0.00400068	0.005889	865.872
17	0.005889	0.00866678	807.353
18	0.00866678	0.0127529	998.998
19	0.0127529	inf	998.998
