time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.46864e-06	473.914
1	2.46864e-06	6.10006e-06	473.914
2	6.10006e-06	1.1442e-05	2011.99
3	1.1442e-05	1.93e-05	1015.9
4	1.93e-05	3.08593e-05	1289.05
5	3.08593e-05	4.78634e-05	1221.69
6	4.78634e-05	7.28766e-05	1382.04
7	7.28766e-05	0.000109672	1593.61
8	0.000109672	0.000163798	1661.26
9	0.000163798	0.000243419	1617
10	0.000243419	0.000360543	1473.56
11	0.000360543	0.000532834	1340.59
12	0.000532834	0.000786279	1300.27
13	0.000786279	0.0011591	1270
14	0.0011591	0.00170753	1003.85
15	0.00170753	0.00251428	652.883
16	0.00251428	0.00370103	535.324
17	0.00370103	0.00544676	682.022
18	0.00544676	0.00801476	567.802
19	0.00801476	inf	567.802
