time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.57669e-06	1709.41
1	2.57669e-06	6.36704e-06	1709.41
2	6.36704e-06	1.19427e-05	2454.4
3	1.19427e-05	2.01447e-05	1617.36
4	2.01447e-05	3.22099e-05	1479.94
5	3.22099e-05	4.99582e-05	1126.29
6	4.99582e-05	7.60662e-05	732.934
7	7.60662e-05	0.000114472	554.49
8	0.000114472	0.000170967	581.375
9	0.000170967	0.000254072	752.319
10	0.000254072	0.000376323	999.021
11	0.000376323	0.000556155	1237.82
12	0.000556155	0.000820692	1399.61
13	0.000820692	0.00120983	1445.72
14	0.00120983	0.00178226	1386.78
15	0.00178226	0.00262432	1295.34
16	0.00262432	0.00386301	1243.7
17	0.00386301	0.00568515	1113.17
18	0.00568515	0.00836554	894.945
19	0.00836554	inf	894.945
