time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.50915e-06	5600.4
1	1.50915e-06	3.72913e-06	5600.4
2	3.72913e-06	6.99477e-06	8066.21
3	6.99477e-06	1.17986e-05	3814.23
4	1.17986e-05	1.88651e-05	3052.07
5	1.88651e-05	2.92601e-05	2339.94
6	2.92601e-05	4.45514e-05	2303.67
7	4.45514e-05	6.70452e-05	2825.32
8	6.70452e-05	0.000100134	3611.6
9	0.000100134	0.000148808	4054.88
10	0.000148808	0.000220409	3624.22
11	0.000220409	0.000325736	2664.42
12	0.000325736	0.000480673	1804.62
13	0.000480673	0.000708589	1188.53
14	0.000708589	0.00104386	783.053
15	0.00104386	0.00153705	572.382
16	0.00153705	0.00226254	517.885
17	0.00226254	0.00332975	606.779
18	0.00332975	0.00489964	254.641
19	0.00489964	inf	254.641
