time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.16119e-06	16607.2
1	1.16119e-06	2.86933e-06	16607.2
2	2.86933e-06	5.38204e-06	21068.2
3	5.38204e-06	9.07829e-06	15905.7
4	9.07829e-06	1.45155e-05	15925.6
5	1.45155e-05	2.25139e-05	15172.4
6	2.25139e-05	3.42795e-05	12130.6
7	3.42795e-05	5.15871e-05	8662.64
8	5.15871e-05	7.70469e-05	6180.92
9	7.70469e-05	0.000114499	4520.76
10	0.000114499	0.000169591	3344.22
11	0.000169591	0.000250633	2427.49
12	0.000250633	0.000369848	1695.55
13	0.000369848	0.000545216	1178.26
14	0.000545216	0.000803185	886.258
15	0.000803185	0.00118266	777.121
16	0.00118266	0.00174088	797.762
17	0.00174088	0.00256203	1062.34
18	0.00256203	0.00376997	157.735
19	0.00376997	inf	157.735
