time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.30143e-06	557.826
1	2.30143e-06	5.68687e-06	557.826
2	5.68687e-06	1.06669e-05	1250.39
3	1.06669e-05	1.79927e-05	1298.68
4	1.79927e-05	2.87691e-05	1405.45
5	2.87691e-05	4.46213e-05	1394.55
6	4.46213e-05	6.79403e-05	1390.01
7	6.79403e-05	0.000102243	1317.94
8	0.000102243	0.000152703	1307.71
9	0.000152703	0.000226931	1369.55
10	0.000226931	0.000336121	1471.75
11	0.000336121	0.000496742	1534.91
12	0.000496742	0.00073302	1529.81
13	0.00073302	0.00108059	1439.9
14	0.00108059	0.00159187	1176.29
15	0.00159187	0.00234397	842.065
16	0.00234397	0.00345034	724.503
17	0.00345034	0.00507782	775.54
18	0.00507782	0.00747188	679.178
19	0.00747188	inf	679.178
