time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.31912e-06	3402.54
1	1.31912e-06	3.25957e-06	3402.54
2	3.25957e-06	6.11401e-06	4906.07
3	6.11401e-06	1.0313e-05	3718.55
4	1.0313e-05	1.64897e-05	3874.7
5	1.64897e-05	2.55758e-05	3358.52
6	2.55758e-05	3.89416e-05	3279.44
7	3.89416e-05	5.86031e-05	3693.08
8	5.86031e-05	8.75255e-05	4197.55
9	8.75255e-05	0.000130071	4338.32
10	0.000130071	0.000192656	3973.88
11	0.000192656	0.00028472	3285.93
12	0.00028472	0.000420148	2482.48
13	0.000420148	0.000619366	1728.43
14	0.000619366	0.000912419	1172.79
15	0.000912419	0.00134351	866.979
16	0.00134351	0.00197765	787.657
17	0.00197765	0.00291048	1338.39
18	0.00291048	0.00428269	76.3115
19	0.00428269	inf	76.3115
