time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.03074e-07	13546.8
1	7.03074e-07	1.73731e-06	13546.8
2	1.73731e-06	3.25869e-06	36590
3	3.25869e-06	5.49668e-06	17944.7
4	5.49668e-06	8.7888e-06	17535.5
5	8.7888e-06	1.36316e-05	13247.2
6	1.36316e-05	2.07554e-05	9249.31
7	2.07554e-05	3.12347e-05	6730.87
8	3.12347e-05	4.665e-05	5343.64
9	4.665e-05	6.93262e-05	4629.76
10	6.93262e-05	0.000102683	4274.26
11	0.000102683	0.000151752	4067.15
12	0.000151752	0.000223934	3795.44
13	0.000223934	0.000330115	3318.71
14	0.000330115	0.000486308	2617.63
15	0.000486308	0.000716073	1825.53
16	0.000716073	0.00105406	1111.9
17	0.00105406	0.00155125	618.857
18	0.00155125	0.00228262	989.725
19	0.00228262	inf	989.725
