time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.08248e-06	5641.14
1	2.08248e-06	5.14584e-06	5641.14
2	5.14584e-06	9.65211e-06	5728.36
3	9.65211e-06	1.62809e-05	3252.16
4	1.62809e-05	2.60321e-05	3040.15
5	2.60321e-05	4.03762e-05	2785.83
6	4.03762e-05	6.14767e-05	2602.15
7	6.14767e-05	9.25159e-05	2459.94
8	9.25159e-05	0.000138175	2238.41
9	0.000138175	0.000205341	1987.19
10	0.000205341	0.000304144	1766.03
11	0.000304144	0.000449484	1580.56
12	0.000449484	0.000663283	1404.26
13	0.000663283	0.000977785	1184.21
14	0.000977785	0.00144043	920.969
15	0.00144043	0.00212098	681.194
16	0.00212098	0.00312208	533.446
17	0.00312208	0.00459473	522.966
18	0.00459473	0.00676103	463.192
19	0.00676103	inf	463.192
