time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.19577e-06	1913.11
1	1.19577e-06	2.95477e-06	1913.11
2	2.95477e-06	5.5423e-06	13815.3
3	5.5423e-06	9.34861e-06	5557.24
4	9.34861e-06	1.49478e-05	5246.77
5	1.49478e-05	2.31842e-05	5353.43
6	2.31842e-05	3.53003e-05	5611.4
7	3.53003e-05	5.31232e-05	5497.05
8	5.31232e-05	7.93411e-05	5056.59
9	7.93411e-05	0.000117908	4559.83
10	0.000117908	0.000174641	4053.09
11	0.000174641	0.000258096	3444.6
12	0.000258096	0.000380861	2693.5
13	0.000380861	0.00056145	1893.13
14	0.00056145	0.000827101	1232.09
15	0.000827101	0.00121788	816.36
16	0.00121788	0.00179272	622.203
17	0.00179272	0.00263832	586.521
18	0.00263832	0.00388222	258.213
19	0.00388222	inf	258.213
