time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.44521e-06	341.104
1	1.44521e-06	3.57115e-06	341.104
2	3.57115e-06	6.69845e-06	3044.61
3	6.69845e-06	1.12988e-05	2955.54
4	1.12988e-05	1.80659e-05	1966.34
5	1.80659e-05	2.80206e-05	1514.99
6	2.80206e-05	4.26641e-05	1182.72
7	4.26641e-05	6.42049e-05	1061
8	6.42049e-05	9.5892e-05	1189.02
9	9.5892e-05	0.000142504	1506.57
10	0.000142504	0.000211072	1927.69
11	0.000211072	0.000311937	2355.99
12	0.000311937	0.00046031	2715.14
13	0.00046031	0.000678571	2888.03
14	0.000678571	0.000999637	2665.32
15	0.000999637	0.00147193	1960.17
16	0.00147193	0.00216669	1121.96
17	0.00216669	0.00318869	686.697
18	0.00318869	0.00469207	525.659
19	0.00469207	inf	525.659
