time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.14775e-06	768.935
1	2.14775e-06	5.30713e-06	768.935
2	5.30713e-06	9.95464e-06	2015.05
3	9.95464e-06	1.67912e-05	1366.41
4	1.67912e-05	2.6848e-05	1434.96
5	2.6848e-05	4.16417e-05	1754.77
6	4.16417e-05	6.34036e-05	1728.2
7	6.34036e-05	9.54157e-05	1489.02
8	9.54157e-05	0.000142506	1401.58
9	0.000142506	0.000211777	1467.08
10	0.000211777	0.000313677	1581.41
11	0.000313677	0.000463572	1645.78
12	0.000463572	0.000684072	1623.86
13	0.000684072	0.00100843	1497.82
14	0.00100843	0.00148557	1216.48
15	0.00148557	0.00218746	894.157
16	0.00218746	0.00321994	765.271
17	0.00321994	0.00473875	911.517
18	0.00473875	0.00697294	584.19
19	0.00697294	inf	584.19
