time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.95712e-06	2109.85
1	1.95712e-06	4.83609e-06	2109.85
2	4.83609e-06	9.07112e-06	5705.83
3	9.07112e-06	1.53009e-05	3340.76
4	1.53009e-05	2.44651e-05	2893.19
5	2.44651e-05	3.79458e-05	2437.2
6	3.79458e-05	5.77762e-05	2217.28
7	5.77762e-05	8.6947e-05	2106.77
8	8.6947e-05	0.000129858	2057.81
9	0.000129858	0.000192981	2057.17
10	0.000192981	0.000285836	2047.95
11	0.000285836	0.000422428	1919.56
12	0.000422428	0.000623357	1629.6
13	0.000623357	0.000918929	1254.79
14	0.000918929	0.00135372	940.894
15	0.00135372	0.00199331	784.613
16	0.00199331	0.00293415	797.703
17	0.00293415	0.00431816	1064.32
18	0.00431816	0.00635406	74.3173
19	0.00635406	inf	74.3173
