time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.30476e-06	441.25
1	1.30476e-06	3.22409e-06	441.25
2	3.22409e-06	6.04747e-06	2742.15
3	6.04747e-06	1.02007e-05	2667.18
4	1.02007e-05	1.63102e-05	2079.86
5	1.63102e-05	2.52974e-05	1861.57
6	2.52974e-05	3.85178e-05	2219.34
7	3.85178e-05	5.79652e-05	2833.15
8	5.79652e-05	8.65728e-05	3479
9	8.65728e-05	0.000128655	3900.22
10	0.000128655	0.000190559	3888.77
11	0.000190559	0.000281621	3378.9
12	0.000281621	0.000415575	2633.89
13	0.000415575	0.000612625	1958.82
14	0.000612625	0.000902488	1435.51
15	0.000902488	0.00132888	1072.9
16	0.00132888	0.00195612	877.537
17	0.00195612	0.0028788	856.594
18	0.0028788	0.00423608	376.24
19	0.00423608	inf	376.24
