time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.99268e-06	49.1819
1	4.99268e-06	1.2337e-05	49.1819
2	1.2337e-05	2.31407e-05	291.492
3	2.31407e-05	3.90331e-05	307.941
4	3.90331e-05	6.24112e-05	311.347
5	6.24112e-05	9.68008e-05	387.319
6	9.68008e-05	0.000147389	326.112
7	0.000147389	0.000221804	373.002
8	0.000221804	0.000331272	489.119
9	0.000331272	0.0004923	466.273
10	0.0004923	0.000729176	436.968
11	0.000729176	0.00107763	455.711
12	0.00107763	0.0015902	521.646
13	0.0015902	0.00234421	893.311
14	0.00234421	0.00345338	1040.36
15	0.00345338	0.00508499	1073.41
16	0.00508499	0.00748511	1074.36
17	0.00748511	0.0110157	1147.14
18	0.0110157	0.0162094	137746
19	0.0162094	inf	137746
