time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.77372e-06	327.504
1	4.77372e-06	1.1796e-05	327.504
2	1.1796e-05	2.21258e-05	634.955
3	2.21258e-05	3.73213e-05	359.729
4	3.73213e-05	5.96741e-05	457.782
5	5.96741e-05	9.25555e-05	486.464
6	9.25555e-05	0.000140925	384.476
7	0.000140925	0.000212077	542.215
8	0.000212077	0.000316744	584.174
9	0.000316744	0.00047071	472.512
10	0.00047071	0.000697198	448.174
11	0.000697198	0.00103037	472.832
12	0.00103037	0.00152046	540.042
13	0.00152046	0.00224141	828.771
14	0.00224141	0.00330193	1018.8
15	0.00330193	0.00486198	1063.5
16	0.00486198	0.00715685	1107.52
17	0.00715685	0.0105326	1276.62
18	0.0105326	0.0154985	144052
19	0.0154985	inf	144052
