time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.75548e-06	335.385
1	2.75548e-06	6.80885e-06	335.385
2	6.80885e-06	1.27714e-05	1179.33
3	1.27714e-05	2.15425e-05	1312.61
4	2.15425e-05	3.4445e-05	799.293
5	3.4445e-05	5.34248e-05	1044.83
6	5.34248e-05	8.13445e-05	1047.44
7	8.13445e-05	0.000122415	971.248
8	0.000122415	0.00018283	1011.4
9	0.00018283	0.000271703	1116.26
10	0.000271703	0.000402436	1221.4
11	0.000402436	0.000594747	1305.23
12	0.000594747	0.00087764	1298.58
13	0.00087764	0.00129378	1107.98
14	0.00129378	0.00190594	850.721
15	0.00190594	0.00280643	773.851
16	0.00280643	0.00413107	847.099
17	0.00413107	0.00607964	791.079
18	0.00607964	0.00894603	655.173
19	0.00894603	inf	655.173
