time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.6255e-06	1571.86
1	1.6255e-06	4.01665e-06	1571.86
2	4.01665e-06	7.53408e-06	5046.68
3	7.53408e-06	1.27083e-05	2074.86
4	1.27083e-05	2.03197e-05	1807.06
5	2.03197e-05	3.15161e-05	1691.2
6	3.15161e-05	4.79864e-05	1523.21
7	4.79864e-05	7.22145e-05	1469.78
8	7.22145e-05	0.000107855	1621.79
9	0.000107855	0.000160282	1947.44
10	0.000160282	0.000237403	2321.99
11	0.000237403	0.000350851	2593.83
12	0.000350851	0.000517734	2556.41
13	0.000517734	0.000763223	2105.75
14	0.000763223	0.00112434	1521.58
15	0.00112434	0.00165556	1044.25
16	0.00165556	0.00243698	782.836
17	0.00243698	0.00358648	853.918
18	0.00358648	0.00527741	171.858
19	0.00527741	inf	171.858
