time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.46921e-06	776.577
1	1.46921e-06	3.63045e-06	776.577
2	3.63045e-06	6.80968e-06	2481.24
3	6.80968e-06	1.14864e-05	2727.55
4	1.14864e-05	1.83659e-05	2503.67
5	1.83659e-05	2.84859e-05	1664.16
6	2.84859e-05	4.33725e-05	1045.46
7	4.33725e-05	6.52711e-05	964.834
8	6.52711e-05	9.74843e-05	1116.15
9	9.74843e-05	0.000144871	1423.06
10	0.000144871	0.000214577	1865.72
11	0.000214577	0.000317116	2344.04
12	0.000317116	0.000467954	2709.17
13	0.000467954	0.000689839	2785.15
14	0.000689839	0.00101624	2504.28
15	0.00101624	0.00149637	1964.18
16	0.00149637	0.00220267	1354.52
17	0.00220267	0.00324164	1049.82
18	0.00324164	0.00476998	259.668
19	0.00476998	inf	259.668
