time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.82513e-06	133.72
1	4.82513e-06	1.1923e-05	133.72
2	1.1923e-05	2.23641e-05	494.184
3	2.23641e-05	3.77232e-05	509.799
4	3.77232e-05	6.03168e-05	322.315
5	6.03168e-05	9.35523e-05	327.097
6	9.35523e-05	0.000142443	439.02
7	0.000142443	0.000214361	566.175
8	0.000214361	0.000320155	488.594
9	0.000320155	0.000475779	452.242
10	0.000475779	0.000704706	444.835
11	0.000704706	0.00104146	473.678
12	0.00104146	0.00153684	554.199
13	0.00153684	0.00226555	852.587
14	0.00226555	0.00333749	998.73
15	0.00333749	0.00491434	1027.48
16	0.00491434	0.00723392	1039.47
17	0.00723392	0.0106461	1147.85
18	0.0106461	0.0156654	142625
19	0.0156654	inf	142625
