time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.77372e-06	1.13214
1	2.77372e-06	6.85393e-06	1.13214
2	6.85393e-06	1.2856e-05	513.106
3	1.2856e-05	2.16852e-05	328.518
4	2.16852e-05	3.4673e-05	383.999
5	3.4673e-05	5.37785e-05	572.41
6	5.37785e-05	8.1883e-05	716.538
7	8.1883e-05	0.000123225	643.058
8	0.000123225	0.000184041	469.252
9	0.000184041	0.000273501	443.994
10	0.000273501	0.0004051	588.324
11	0.0004051	0.000598684	888.614
12	0.000598684	0.00088345	1316.98
13	0.00088345	0.00130235	1758.08
14	0.00130235	0.00191855	1939.02
15	0.00191855	0.00282501	1873.35
16	0.00282501	0.00415842	1710.91
17	0.00415842	0.00611989	1646.59
18	0.00611989	0.00900526	248039
19	0.00900526	inf	248039
