time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.6446e-06	182.027
1	1.6446e-06	4.06383e-06	182.027
2	4.06383e-06	7.62258e-06	1091.29
3	7.62258e-06	1.28576e-05	1290.41
4	1.28576e-05	2.05583e-05	1986.78
5	2.05583e-05	3.18863e-05	2274.45
6	3.18863e-05	4.85501e-05	2527.88
7	4.85501e-05	7.30627e-05	3017.93
8	7.30627e-05	0.000109121	3330.17
9	0.000109121	0.000162164	3257.94
10	0.000162164	0.000240192	2943.79
11	0.000240192	0.000354972	2552.29
12	0.000354972	0.000523815	2056.15
13	0.000523815	0.000772188	1444.88
14	0.000772188	0.00113755	917.675
15	0.00113755	0.001675	647.531
16	0.001675	0.00246561	653.515
17	0.00246561	0.0036286	1006.57
18	0.0036286	0.0053394	1226.21
19	0.0053394	inf	1226.21
