time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.9506e-06	1989.87
1	1.9506e-06	4.81997e-06	1989.87
2	4.81997e-06	9.04087e-06	5204.31
3	9.04087e-06	1.52499e-05	3319.76
4	1.52499e-05	2.43835e-05	3026.13
5	2.43835e-05	3.78193e-05	2469.7
6	3.78193e-05	5.75835e-05	2129.24
7	5.75835e-05	8.66572e-05	1978.5
8	8.66572e-05	0.000129425	1950.89
9	0.000129425	0.000192338	2004.3
10	0.000192338	0.000284883	2047.35
11	0.000284883	0.00042102	1969.74
12	0.00042102	0.000621279	1711.39
13	0.000621279	0.000915865	1326.2
14	0.000915865	0.00134921	971.933
15	0.00134921	0.00198666	758.838
16	0.00198666	0.00292437	686.567
17	0.00292437	0.00430376	695.018
18	0.00430376	0.00633287	202.628
19	0.00633287	inf	202.628
