time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.75532e-06	5707.87
1	1.75532e-06	4.33744e-06	5707.87
2	4.33744e-06	8.13578e-06	6721.27
3	8.13578e-06	1.37232e-05	3202.59
4	1.37232e-05	2.19425e-05	2938.25
5	2.19425e-05	3.40331e-05	2714.39
6	3.40331e-05	5.18188e-05	2335.36
7	5.18188e-05	7.79818e-05	2079.48
8	7.79818e-05	0.000116468	1939.9
9	0.000116468	0.000173082	1866.68
10	0.000173082	0.000256363	1874.35
11	0.000256363	0.000378871	1917.81
12	0.000378871	0.000559082	1876.73
13	0.000559082	0.000824177	1644.93
14	0.000824177	0.00121414	1277.9
15	0.00121414	0.00178777	905.561
16	0.00178777	0.00263161	665.257
17	0.00263161	0.00387291	630.265
18	0.00387291	0.00569888	863.138
19	0.00569888	inf	863.138
