time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.8888e-06	3190.96
1	1.8888e-06	4.66727e-06	3190.96
2	4.66727e-06	8.75446e-06	5422.12
3	8.75446e-06	1.47668e-05	3357.84
4	1.47668e-05	2.36111e-05	3336.05
5	2.36111e-05	3.66212e-05	2812.17
6	3.66212e-05	5.57593e-05	2281.81
7	5.57593e-05	8.39119e-05	2071.19
8	8.39119e-05	0.000125325	2070.64
9	0.000125325	0.000186244	2124.72
10	0.000186244	0.000275858	2126.23
11	0.000275858	0.000407682	2008.85
12	0.000407682	0.000601597	1738.49
13	0.000601597	0.00088685	1356.13
14	0.00088685	0.00130646	1005.57
15	0.00130646	0.00192372	797.879
16	0.00192372	0.00283173	736.824
17	0.00283173	0.00416742	782.178
18	0.00416742	0.00613225	130.597
19	0.00613225	inf	130.597
