time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.76208e-07	19.8475
1	2.76208e-07	6.82515e-07	19.8475
2	6.82515e-07	1.2802e-06	29268.7
3	1.2802e-06	2.15941e-06	47105.2
4	2.15941e-06	3.45275e-06	41508.3
5	3.45275e-06	5.35527e-06	41854.9
6	5.35527e-06	8.15392e-06	42225.9
7	8.15392e-06	1.22708e-05	37526.6
8	1.22708e-05	1.83268e-05	30409.9
9	1.83268e-05	2.72353e-05	25716.8
10	2.72353e-05	4.03399e-05	25370.8
11	4.03399e-05	5.9617e-05	28623.8
12	5.9617e-05	8.79741e-05	20497.1
13	8.79741e-05	0.000129688	5429.19
14	0.000129688	0.00019105	2280.12
15	0.00019105	0.000281314	1967.64
16	0.000281314	0.000414096	1678.73
17	0.000414096	0.000609419	786.725
18	0.000609419	0.000896745	673.949
19	0.000896745	inf	673.949
