time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.08975e-06	5147.55
1	2.08975e-06	5.16381e-06	5147.55
2	5.16381e-06	9.68582e-06	6123.85
3	9.68582e-06	1.63378e-05	3298.18
4	1.63378e-05	2.6123e-05	2883.67
5	2.6123e-05	4.05172e-05	2635.25
6	4.05172e-05	6.16914e-05	2568.21
7	6.16914e-05	9.2839e-05	2475.04
8	9.2839e-05	0.000138658	2245.06
9	0.000138658	0.000206058	1983.73
10	0.000206058	0.000305206	1760.28
11	0.000305206	0.000451054	1577.94
12	0.000451054	0.000665599	1402.71
13	0.000665599	0.0009812	1181.88
14	0.0009812	0.00144546	920.554
15	0.00144546	0.00212838	674.625
16	0.00212838	0.00313299	519.817
17	0.00313299	0.00461078	519.481
18	0.00461078	0.00678464	496.617
19	0.00678464	inf	496.617
