time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.25269e-06	1953.54
1	1.25269e-06	3.09543e-06	1953.54
2	3.09543e-06	5.80613e-06	7089.87
3	5.80613e-06	9.79363e-06	5050.26
4	9.79363e-06	1.56593e-05	4826.49
5	1.56593e-05	2.42879e-05	5156.84
6	2.42879e-05	3.69807e-05	5644.98
7	3.69807e-05	5.5652e-05	5619.22
8	5.5652e-05	8.3118e-05	4976.3
9	8.3118e-05	0.000123521	4150.39
10	0.000123521	0.000182955	3439.2
11	0.000182955	0.000270383	2885.16
12	0.000270383	0.000398991	2403.15
13	0.000398991	0.000588177	1909.86
14	0.000588177	0.000866473	1395.1
15	0.000866473	0.00127585	961.602
16	0.00127585	0.00187806	689.71
17	0.00187806	0.00276392	540.461
18	0.00276392	0.00406703	521.194
19	0.00406703	inf	521.194
