time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.99609e-07	21086.5
1	7.99609e-07	1.97585e-06	21086.5
2	1.97585e-06	3.70612e-06	25635
3	3.70612e-06	6.25139e-06	12392.2
4	6.25139e-06	9.99554e-06	9044.49
5	9.99554e-06	1.55033e-05	5045.79
6	1.55033e-05	2.36052e-05	3187.23
7	2.36052e-05	3.55234e-05	3220.43
8	3.55234e-05	5.30552e-05	4224.43
9	5.30552e-05	7.88449e-05	5626.97
10	7.88449e-05	0.000116782	6625.89
11	0.000116782	0.000172589	6289.82
12	0.000172589	0.000254681	4757.73
13	0.000254681	0.00037544	3153.01
14	0.00037544	0.00055308	1979.1
15	0.00055308	0.000814392	1231.96
16	0.000814392	0.00119879	814.098
17	0.00119879	0.00176424	634.101
18	0.00176424	0.00259603	938.842
19	0.00259603	inf	938.842
