time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.68668e-06	295.327
1	4.68668e-06	1.15809e-05	295.327
2	1.15809e-05	2.17224e-05	677.209
3	2.17224e-05	3.66408e-05	366.754
4	3.66408e-05	5.8586e-05	385.714
5	5.8586e-05	9.08679e-05	476.729
6	9.08679e-05	0.000138355	479.903
7	0.000138355	0.00020821	522.71
8	0.00020821	0.000310968	554.85
9	0.000310968	0.000462127	532.867
10	0.000462127	0.000684485	501.335
11	0.000684485	0.00101158	490.181
12	0.00101158	0.00149274	509.875
13	0.00149274	0.00220054	698.592
14	0.00220054	0.00324172	1278.96
15	0.00324172	0.00477333	1438.36
16	0.00477333	0.00702635	1391.66
17	0.00702635	0.0103406	1444.76
18	0.0103406	0.0152159	146384
19	0.0152159	inf	146384
