time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.09733e-06	4675.41
1	1.09733e-06	2.71153e-06	4675.41
2	2.71153e-06	5.08606e-06	11806.4
3	5.08606e-06	8.57903e-06	7261.48
4	8.57903e-06	1.37173e-05	7109.99
5	1.37173e-05	2.12757e-05	7031.57
6	2.12757e-05	3.23943e-05	6587.34
7	3.23943e-05	4.87501e-05	6109.44
8	4.87501e-05	7.28097e-05	5609.81
9	7.28097e-05	0.000108202	5072.26
10	0.000108202	0.000160265	4453.36
11	0.000160265	0.00023685	3694.36
12	0.00023685	0.000349508	2812.55
13	0.000349508	0.000515231	1977.39
14	0.000515231	0.000759013	1334.35
15	0.000759013	0.00111762	923.797
16	0.00111762	0.00164514	719.051
17	0.00164514	0.00242114	676.632
18	0.00242114	0.00356264	238.117
19	0.00356264	inf	238.117
