time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.03824e-06	16756.4
1	1.03824e-06	2.56552e-06	16756.4
2	2.56552e-06	4.81217e-06	26440
3	4.81217e-06	8.11704e-06	15297.7
4	8.11704e-06	1.29786e-05	9696.66
5	1.29786e-05	2.013e-05	6823.26
6	2.013e-05	3.06499e-05	5350.36
7	3.06499e-05	4.61249e-05	4371.46
8	4.61249e-05	6.88889e-05	3626.84
9	6.88889e-05	0.000102375	3133.92
10	0.000102375	0.000151634	2874.23
11	0.000151634	0.000224095	2717.82
12	0.000224095	0.000330687	2513.13
13	0.000330687	0.000487486	2194.5
14	0.000487486	0.00071814	1766.93
15	0.00071814	0.00105744	1338.96
16	0.00105744	0.00155655	1003.61
17	0.00155655	0.00229076	758.335
18	0.00229076	0.00337079	236.625
19	0.00337079	inf	236.625
