time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.18828e-06	874.829
1	2.18828e-06	5.40729e-06	874.829
2	5.40729e-06	1.01425e-05	1651.6
3	1.01425e-05	1.71081e-05	1455.96
4	1.71081e-05	2.73547e-05	1660.5
5	2.73547e-05	4.24276e-05	1731.46
6	4.24276e-05	6.46002e-05	1623.67
7	6.46002e-05	9.72166e-05	1430.35
8	9.72166e-05	0.000145196	1370.46
9	0.000145196	0.000215774	1452.83
10	0.000215774	0.000319597	1555.94
11	0.000319597	0.000472322	1601.22
12	0.000472322	0.000696983	1577.16
13	0.000696983	0.00102747	1461.75
14	0.00102747	0.00151361	1205.84
15	0.00151361	0.00222874	911.869
16	0.00222874	0.00328071	799.222
17	0.00328071	0.00482818	888.406
18	0.00482818	0.00710455	355.477
19	0.00710455	inf	355.477
