time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.94078e-06	785.45
1	1.94078e-06	4.79571e-06	785.45
2	4.79571e-06	8.99538e-06	4066.62
3	8.99538e-06	1.51732e-05	2583.12
4	1.51732e-05	2.42608e-05	2274.82
5	2.42608e-05	3.7629e-05	1947.25
6	3.7629e-05	5.72938e-05	1899.85
7	5.72938e-05	8.62211e-05	2196.92
8	8.62211e-05	0.000128774	2483.88
9	0.000128774	0.00019137	2531.78
10	0.00019137	0.00028345	2320.08
11	0.00028345	0.000418901	1952.48
12	0.000418901	0.000618153	1607.78
13	0.000618153	0.000911256	1342.67
14	0.000911256	0.00134242	1044.05
15	0.00134242	0.00197666	720.878
16	0.00197666	0.00290966	551.584
17	0.00290966	0.0042821	612.291
18	0.0042821	0.006301	511.259
19	0.006301	inf	511.259
