time_index	left_time_boundary	right_time_boundary	lambda
0	0	6.69828e-07	12272
1	6.69828e-07	1.65516e-06	12272
2	1.65516e-06	3.1046e-06	38820.1
3	3.1046e-06	5.23676e-06	20617.5
4	5.23676e-06	8.37321e-06	18431.3
5	8.37321e-06	1.2987e-05	14492.5
6	1.2987e-05	1.9774e-05	10226.5
7	1.9774e-05	2.97577e-05	7442.96
8	2.97577e-05	4.44441e-05	5944.79
9	4.44441e-05	6.6048e-05	5137.82
10	6.6048e-05	9.78278e-05	4616.42
11	9.78278e-05	0.000144576	4202.01
12	0.000144576	0.000213345	3785.83
13	0.000213345	0.000314504	3286.82
14	0.000314504	0.000463312	2717.66
15	0.000463312	0.000682212	2141.12
16	0.000682212	0.00100422	1495.63
17	0.00100422	0.00147789	880.58
18	0.00147789	0.00217468	515.256
19	0.00217468	inf	515.256
