time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.33921e-07	27492.5
1	8.33921e-07	2.06064e-06	27492.5
2	2.06064e-06	3.86516e-06	24189.6
3	3.86516e-06	6.51965e-06	8980.58
4	6.51965e-06	1.04245e-05	8224.53
5	1.04245e-05	1.61685e-05	4963.47
6	1.61685e-05	2.46181e-05	3484.42
7	2.46181e-05	3.70477e-05	3839.24
8	3.70477e-05	5.53319e-05	5204.84
9	5.53319e-05	8.22283e-05	6757.66
10	8.22283e-05	0.000121793	7161.97
11	0.000121793	0.000179995	5779.49
12	0.000179995	0.00026561	3751.68
13	0.00026561	0.000391551	2186.85
14	0.000391551	0.000576814	1322.04
15	0.000576814	0.000849339	984.836
16	0.000849339	0.00125023	1017.78
17	0.00125023	0.00183995	3459.55
18	0.00183995	0.00270743	53.2651
19	0.00270743	inf	53.2651
