time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.77724e-06	1.13067
1	2.77724e-06	6.86261e-06	1.13067
2	6.86261e-06	1.28723e-05	461.407
3	1.28723e-05	2.17126e-05	513.812
4	2.17126e-05	3.4717e-05	247.828
5	3.4717e-05	5.38466e-05	497.021
6	5.38466e-05	8.19867e-05	703.301
7	8.19867e-05	0.000123381	587.901
8	0.000123381	0.000184274	452.862
9	0.000184274	0.000273848	453.579
10	0.000273848	0.000405613	588.826
11	0.000405613	0.000599443	878.426
12	0.000599443	0.00088457	1307.47
13	0.00088457	0.001304	1760.92
14	0.001304	0.00192098	1961.1
15	0.00192098	0.00282858	1947.74
16	0.00282858	0.00416368	1959.53
17	0.00416368	0.00612764	1992.16
18	0.00612764	0.00901667	651.574
19	0.00901667	inf	651.574
