time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.82488e-06	289.498
1	4.82488e-06	1.19224e-05	289.498
2	1.19224e-05	2.2363e-05	596.629
3	2.2363e-05	3.77213e-05	209.865
4	3.77213e-05	6.03136e-05	484.681
5	6.03136e-05	9.35475e-05	391.575
6	9.35475e-05	0.000142435	356.74
7	0.000142435	0.00021435	591.675
8	0.00021435	0.000320138	522.896
9	0.000320138	0.000475755	464.045
10	0.000475755	0.00070467	448.225
11	0.00070467	0.00104141	471.917
12	0.00104141	0.00153676	539.919
13	0.00153676	0.00226543	837.654
14	0.00226543	0.00333732	1016.1
15	0.00333732	0.00491409	1036.17
16	0.00491409	0.00723355	1054.09
17	0.00723355	0.0106455	1223.83
18	0.0106455	0.0156646	142575
19	0.0156646	inf	142575
