time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.21657e-06	760.857
1	2.21657e-06	5.47719e-06	760.857
2	5.47719e-06	1.02736e-05	1548.26
3	1.02736e-05	1.73293e-05	1153.68
4	1.73293e-05	2.77083e-05	1560.96
5	2.77083e-05	4.2976e-05	1791.86
6	4.2976e-05	6.54352e-05	1653.48
7	6.54352e-05	9.84731e-05	1408.6
8	9.84731e-05	0.000147073	1347.64
9	0.000147073	0.000218563	1427.28
10	0.000218563	0.000323728	1532.26
11	0.000323728	0.000478427	1589.21
12	0.000478427	0.000705992	1582.03
13	0.000705992	0.00104075	1466.78
14	0.00104075	0.00153318	1177.96
15	0.00153318	0.00225755	870.104
16	0.00225755	0.00332312	741.478
17	0.00332312	0.00489059	823.493
18	0.00489059	0.00719638	614.557
19	0.00719638	inf	614.557
