time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.70274e-07	41767
1	4.70274e-07	1.16206e-06	41767
2	1.16206e-06	2.17969e-06	152604
3	2.17969e-06	3.67664e-06	203754
4	3.67664e-06	5.87868e-06	224835
5	5.87868e-06	9.11794e-06	52994.3
6	9.11794e-06	1.3883e-05	8941.21
7	1.3883e-05	2.08924e-05	4720.82
8	2.08924e-05	3.12034e-05	10996.7
9	3.12034e-05	4.63711e-05	96838.8
10	4.63711e-05	6.86832e-05	6.67724
11	6.86832e-05	0.000101505	6.67724
12	0.000101505	0.000149786	192.895
13	0.000149786	0.000220808	1211.41
14	0.000220808	0.000325284	1058.95
15	0.000325284	0.000478969	521.843
16	0.000478969	0.000705044	396.669
17	0.000705044	0.0010376	2664.01
18	0.0010376	0.00152681	175.963
19	0.00152681	inf	175.963
