time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.11644e-06	12027.7
1	1.11644e-06	2.75874e-06	12027.7
2	2.75874e-06	5.1746e-06	21465.8
3	5.1746e-06	8.72838e-06	14096.8
4	8.72838e-06	1.39561e-05	14398.7
5	1.39561e-05	2.16461e-05	15012.5
6	2.16461e-05	3.29583e-05	13066.9
7	3.29583e-05	4.95988e-05	9487.16
8	4.95988e-05	7.40772e-05	6474.73
9	7.40772e-05	0.000110086	4557.59
10	0.000110086	0.000163055	3344.81
11	0.000163055	0.000240973	2497.86
12	0.000240973	0.000355593	1849.61
13	0.000355593	0.000524201	1357.87
14	0.000524201	0.000772227	1031.13
15	0.000772227	0.00113708	864.741
16	0.00113708	0.00167378	818.163
17	0.00167378	0.00246328	925.678
18	0.00246328	0.00362466	185.655
19	0.00362466	inf	185.655
